granule_id,mgrs_tile,date,source_granule_id,cloud_cover,spatial_cover,LaSRC_version,mean_view_zenith_angle,mean_view_azimuth_angle,mean_sun_zenith_angle,mean_sun_azimuth_angle,,,,,,,,,,,,,,,
HLS.L30.T49QGG.2022294T025218.v2.0,49QGG,2022-10-21,LC08_L1TP_122043_20221021_20221021_02_RT,7,100,LaSRCv3.0.5,3.06632778,144.7088109,39.47673965,148.8625144,,,,,,,,,,,,,,,
HLS.L30.T49TFE.2021040T030559.v2.0,49TFE,2021-02-09,LC08_L1TP_125032_20210209_20210302_02_T1,4,79,LaSRCv3.0.5,4.55935312,107.4457947,59.15006163,152.6239466,,,,,,,,,,,,,,,
HLS.L30.T49TFE.2022170T031145.v2.0,49TFE,2022-06-19,LC09_L1TP_126032_20220619_20220620_02_T1,5,74,LaSRCv3.0.5,4.80015283,279.9738756,23.59213644,129.2938139,,,,,,,,,,,,,,,
HLS.L30.T49TFE.2022250T031216.v2.0,49TFE,2022-09-07,LC09_L1TP_126032_20220907_20220907_02_T1,0,75,LaSRCv3.0.5,4.7494304,279.6957737,38.01745979,148.6443018,,,,,,,,,,,,,,,
HLS.L30.T49TFE.2022290T031235.v2.0,49TFE,2022-10-17,LC08_L1TP_126032_20221017_20221017_02_RT,6,75,LaSRCv3.0.5,4.78680113,279.0423858,51.43171344,160.2271661,,,,,,,,,,,,,,,
HLS.L30.T49TFE.2022330T031230.v2.0,49TFE,2022-11-26,LC09_L1TP_126032_20221126_20221126_02_T1,9,74,LaSRCv3.0.5,4.78846278,279.8987134,62.87915886,163.1858964,,,,,,,,,,,,,,,
HLS.L30.T49UFT.2021061T032049.v2.0,49UFT,2021-03-02,LC08_L1TP_128023_20210302_20210311_02_T1,7,100,LaSRCv3.0.5,2.57047116,181.9761892,61.30873902,157.8231761,,,,,,,,,,,,,,,
HLS.L30.T49UFT.2021093T032036.v2.0,49UFT,2021-04-03,LC08_L1TP_128023_20210403_20210409_02_T1,1,100,LaSRCv3.0.5,2.56174623,184.2118914,48.64220975,156.7154698,,,,,,,,,,,,,,,
HLS.L30.T49UFT.2021301T032116.v2.0,49UFT,2021-10-28,LC08_L1TP_128023_20211028_20211104_02_T1,5,100,LaSRCv3.0.5,2.56594031,182.5753368,65.86490461,166.8739304,,,,,,,,,,,,,,,
HLS.L30.T49UFT.2022088T032047.v2.0,49UFT,2022-03-29,LC09_L1TP_128023_20220329_20220329_02_T1,9,100,LaSRCv3.0.5,2.56018296,185.1373168,50.69095883,156.9280264,,,,,,,,,,,,,,,
HLS.L30.T49UFT.2022128T032042.v2.0,49UFT,2022-05-08,LC08_L1TP_128023_20220508_20220508_02_RT,0,100,LaSRCv3.0.5,2.56918803,181.5081426,36.90636426,154.6225707,,,,,,,,,,,,,,,
HLS.L30.T49UFT.2022296T032117.v2.0,49UFT,2022-10-23,LC09_L1TP_128023_20221023_20221023_02_T1,6,100,LaSRCv3.0.5,2.56405532,183.2074513,64.10908678,166.4321155,,,,,,,,,,,,,,,
HLS.L30.T50HMH.2022008T020607.v2.0,50HMH,2022-01-08,LC09_L1TP_112083_20220108_20220122_02_T1,0,96,LaSRCv3.0.5,3.86081654,257.766011,31.64092086,77.21832724,,,,,,,,,,,,,,,
HLS.L30.T50HMH.2022048T020555.v2.0,50HMH,2022-02-17,LC08_L1TP_112083_20220217_20220217_02_RT,0,97,LaSRCv3.0.5,3.82268589,253.0685211,38.98831539,64.44212743,,,,,,,,,,,,,,,
HLS.L30.T50HMH.2022273T020002.v2.0,50HMH,2022-09-30,LC09_L1TP_111083_20220930_20220930_02_T1,0,50,LaSRCv3.0.5,5.96570796,101.8788488,42.32689769,49.13778427,,,,,,,,,,,,,,,
HLS.L30.T50JPM.2021118T015827.v2.0,50JPM,2021-04-28,LC08_L1TP_111081_20210428_20210507_02_T1,0,100,LaSRCv3.0.5,2.55507009,192.0751785,53.65809932,38.51332992,,,,,,,,,,,,,,,
HLS.L30.T50JPM.2021358T015911.v2.0,50JPM,2021-12-24,LC08_L1TP_111081_20211224_20211224_02_RT,0,100,LaSRCv3.0.5,2.5486296,190.8532406,28.79242223,83.78733867,,,,,,,,,,,,,,,
HLS.L30.T50JPM.2022033T015909.v2.0,50JPM,2022-02-02,LC09_L1TP_111081_20220202_20220202_02_T1,0,100,LaSRCv3.0.5,2.56149392,195.3955961,34.60347654,75.17057329,,,,,,,,,,,,,,,
HLS.L30.T50JPM.2022073T015849.v2.0,50JPM,2022-03-14,LC08_L1TP_111081_20220314_20220314_02_RT,0,100,LaSRCv3.0.5,2.55307068,191.7252228,42.46256012,55.85380334,,,,,,,,,,,,,,,
HLS.L30.T50JPM.2022113T015838.v2.0,50JPM,2022-04-23,LC09_L1TP_111081_20220423_20220423_02_T1,7,100,LaSRCv3.0.5,2.55210363,193.0091001,52.34880123,39.88237368,,,,,,,,,,,,,,,
HLS.L30.T50JPM.2022153T015853.v2.0,50JPM,2022-06-02,LC08_L1TP_111081_20220602_20220602_02_RT,0,100,LaSRCv3.0.5,2.57298835,194.9205346,60.41702544,33.43129923,,,,,,,,,,,,,,,
HLS.L30.T50JPM.2022193T015842.v2.0,50JPM,2022-07-12,LC09_L1TP_111081_20220712_20220712_02_T1,0,100,LaSRCv3.0.5,2.56480158,195.6704435,61.22185569,35.31602158,,,,,,,,,,,,,,,
HLS.L30.T50JPM.2022233T015925.v2.0,50JPM,2022-08-21,LC08_L1TP_111081_20220821_20220821_02_RT,0,100,LaSRCv3.0.5,2.59341221,197.454825,52.65775788,41.14176452,,,,,,,,,,,,,,,
HLS.L30.T50JPM.2022273T015914.v2.0,50JPM,2022-09-30,LC09_L1TP_111081_20220930_20220930_02_T1,2,100,LaSRCv3.0.5,2.56698514,196.1167266,38.97051662,50.59274901,,,,,,,,,,,,,,,
HLS.L30.T50JPM.2022353T015918.v2.0,50JPM,2022-12-19,LC09_L1TP_111081_20221219_20221219_02_T1,0,100,LaSRCv3.0.5,2.55376376,193.8606512,28.20918384,83.30494431,,,,,,,,,,,,,,,
HLS.L30.T50JQS.2021118T015651.v2.0,50JQS,2021-04-28,LC08_L1TP_111077_20210428_20210507_02_T1,0,100,LaSRCv3.0.5,2.72791727,156.2112989,49.80942119,40.15257357,,,,,,,,,,,,,,,
HLS.L30.T50JQS.2021278T015740.v2.0,50JQS,2021-10-05,LC08_L1TP_111077_20211005_20211013_02_T1,0,100,LaSRCv3.0.5,2.70652748,157.7399634,34.11797712,56.71664426,,,,,,,,,,,,,,,
HLS.L30.T50JQS.2021358T015735.v2.0,50JQS,2021-12-24,LC08_L1TP_111077_20211224_20211224_02_RT,0,100,LaSRCv3.0.5,2.75324284,154.5991938,28.07042755,91.82317772,,,,,,,,,,,,,,,
HLS.L30.T50JQS.2022073T015714.v2.0,50JQS,2022-03-14,LC08_L1TP_111077_20220314_20220314_02_RT,0,100,LaSRCv3.0.5,2.7350922,155.7390254,39.58162308,59.63014701,,,,,,,,,,,,,,,
HLS.L30.T50JQS.2022113T015702.v2.0,50JQS,2022-04-23,LC09_L1TP_111077_20220423_20220423_02_T1,0,100,LaSRCv3.0.5,2.75713945,156.3881912,48.56229588,41.69292429,,,,,,,,,,,,,,,
HLS.L30.T50JQS.2022153T015717.v2.0,50JQS,2022-06-02,LC08_L1TP_111077_20220602_20220602_02_RT,6,100,LaSRCv3.0.5,2.69662291,158.3704854,56.35557378,34.41690815,,,,,,,,,,,,,,,
HLS.L30.T50JQS.2022193T015706.v2.0,50JQS,2022-07-12,LC09_L1TP_111077_20220712_20220712_02_T1,1,100,LaSRCv3.0.5,2.72070862,158.8450878,57.23145317,36.3388605,,,,,,,,,,,,,,,
HLS.L30.T50JQS.2022233T015749.v2.0,50JQS,2022-08-21,LC08_L1TP_111077_20220821_20220821_02_RT,0,100,LaSRCv3.0.5,2.65965861,161.2474538,48.93045041,42.99415131,,,,,,,,,,,,,,,
HLS.L30.T50JQS.2022313T015754.v2.0,50JQS,2022-11-09,LC08_L1TP_111077_20221109_20221109_02_RT,4,100,LaSRCv3.0.5,2.68813806,159.0890371,26.50490311,75.56429333,,,,,,,,,,,,,,,
HLS.L30.T50RPP.2022353T023312.v2.0,50RPP,2022-12-19,LC08_L1TP_119042_20221219_20221219_02_RT,0,100,LaSRCv3.0.5,3.25363364,138.0165018,53.67396165,154.3451521,,,,,,,,,,,,,,,
HLS.L30.T51TVG.2021293T023436.v2.0,51TVG,2021-10-20,LC08_L1TP_120030_20211020_20211026_02_T1,0,92,LaSRCv3.0.5,4.06007952,261.5111941,54.15071878,161.6120344,,,,,,,,,,,,,,,
HLS.L30.T51TVG.2021318T022845.v2.0,51TVG,2021-11-14,LC08_L1TP_119031_20211114_20211114_02_RT,1,64,LaSRCv3.0.5,5.28375345,106.98932,62.02016351,162.5120851,,,,,,,,,,,,,,,
HLS.L30.T51TVG.2021341T023432.v2.0,51TVG,2021-12-07,LC08_L1TP_120030_20211207_20211207_02_RT,6,92,LaSRCv3.0.5,4.04466769,260.6404773,66.41705396,163.1582937,,,,,,,,,,,,,,,
HLS.L30.T51TVG.2022033T022832.v2.0,51TVG,2022-02-02,LC08_L1TP_119031_20220202_20220202_02_RT,8,65,LaSRCv3.0.5,5,107,63,154,,,,,,,,,,,,,,,
HLS.L30.T51TVG.2022056T023412.v2.0,51TVG,2022-02-25,LC08_L1TP_120030_20220225_20220225_02_RT,5,92,LaSRCv3.0.5,4,261,55,153,,,,,,,,,,,,,,,
HLS.L30.T51TVG.2022296T023446.v2.0,51TVG,2022-10-23,LC08_L1TP_120030_20221023_20221023_02_RT,5,92,LaSRCv3.0.5,4.06175481,261.5545625,55.06711651,162.0717127,,,,,,,,,,,,,,,
HLS.L30.T51TVG.2022353T022849.v2.0,51TVG,2022-12-19,LC08_L1TP_119031_20221219_20221219_02_RT,1,65,LaSRCv3.0.5,5.25518279,107.0319802,67.7367712,160.8447551,,,,,,,,,,,,,,,
HLS.L30.T52VEP.2021076T023437.v2.0,52VEP,2021-03-17,LC08_L1TP_121016_20210317_20210328_02_T1,1,99,LaSRCv3.0.5,2.67554101,213.1828396,63.85632161,165.1240464,,,,,,,,,,,,,,,
HLS.L30.T52VEP.2021156T023433.v2.0,52VEP,2021-06-05,LC08_L1TP_121016_20210605_20210614_02_T1,0,100,LaSRCv3.0.5,2.65880748,212.0429309,39.88438908,164.2556774,,,,,,,,,,,,,,,
HLS.L30.T52VEP.2021211T024100.v2.0,52VEP,2021-07-30,LC08_L1TP_122016_20210730_20210804_02_T1,0,56,LaSRCv3.0.5,5.72505559,287.2824696,44.08569652,163.9568292,,,,,,,,,,,,,,,
HLS.L30.T52VEP.2022054T024100.v2.0,52VEP,2022-02-23,LC08_L1TP_122016_20220223_20220223_02_RT,7,53,LaSRCv3.0.5,5.83684087,287.2205816,72.44182157,166.0921948,,,,,,,,,,,,,,,
HLS.L30.T52VEP.2022056T022902.v2.0,52VEP,2022-02-25,LC08_L1TP_120017_20220225_20220225_02_RT,5,79,LaSRCv3.0.5,4.68463178,111.7725274,71.90927367,163.607289,,,,,,,,,,,,,,,
HLS.L30.T52VEP.2022064T022902.v2.0,52VEP,2022-03-05,LC09_L1TP_120017_20220305_20220305_02_T1,1,78,LaSRCv3.0.5,4.755409,110.890042,68.84996278,163.5692636,,,,,,,,,,,,,,,
HLS.L30.T52VEP.2022086T024045.v2.0,52VEP,2022-03-27,LC08_L1TP_122016_20220327_20220327_02_RT,0,52,LaSRCv3.0.5,5.85110784,287.2132628,59.88586771,166.6301946,,,,,,,,,,,,,,,
HLS.L30.T52VEP.2022119T023432.v2.0,52VEP,2022-04-29,LC09_L1TP_121016_20220429_20220429_02_T1,6,100,LaSRCv3.0.5,2.7229821,218.750543,47.9182697,166.1082304,,,,,,,,,,,,,,,
HLS.L30.T52VEP.2022159T023452.v2.0,52VEP,2022-06-08,LC08_L1TP_121016_20220608_20220608_02_RT,8,100,LaSRCv3.0.5,2.6613628,211.9266164,39.61706304,164.1134459,,,,,,,,,,,,,,,
HLS.L30.T52VEP.2022174T024048.v2.0,52VEP,2022-06-23,LC09_L1TP_122016_20220623_20220624_02_T1,0,54,LaSRCv3.0.5,5.79486025,287.6848587,39.05571463,164.320014,,,,,,,,,,,,,,,
HLS.L30.T52VEP.2022176T022853.v2.0,52VEP,2022-06-25,LC09_L1TP_120017_20220625_20220625_02_T1,4,79,LaSRCv3.0.5,4.73637055,111.0816678,39.35967967,160.7198332,,,,,,,,,,,,,,,
HLS.L30.T52VEP.2022206T024056.v2.0,52VEP,2022-07-25,LC09_L1TP_122016_20220725_20220725_02_T1,0,55,LaSRCv3.0.5,5.73179348,287.6898431,42.9062796,163.6495874,,,,,,,,,,,,,,,
HLS.L30.T52VEP.2022264T022939.v2.0,52VEP,2022-09-21,LC08_L1TP_120017_20220921_20220921_02_RT,2,79,LaSRCv3.0.5,4.69223588,111.8065387,61.47899078,167.8641182,,,,,,,,,,,,,,,
HLS.L30.T53JQJ.2021082T004344.v2.0,53JQJ,2021-03-23,LC08_L1TP_099079_20210323_20210402_02_T1,0,97,LaSRCv3.0.5,2.47943736,187.2205436,43.28713692,52.66040538,,,,,,,,,,,,,,,
HLS.L30.T53JQJ.2022157T004327.v2.0,53JQJ,2022-06-06,LC09_L1TP_099079_20220606_20220606_02_T1,6,99,LaSRCv3.0.5,2.54814958,194.0858726,59.27430044,33.69993647,,,,,,,,,,,,,,,
HLS.L30.T54LXK.2022134T003321.v2.0,54LXK,2022-05-14,LC09_L1TP_098069_20220514_20220514_02_T1,0,100,LaSRCv3.0.5,2.59128802,171.8852396,42.8932828,41.22409231,,,,,,,,,,,,,,,
HLS.L30.T54LXK.2022174T003358.v2.0,54LXK,2022-06-23,LC08_L1TP_098069_20220623_20220624_02_RT,0,100,LaSRCv3.0.5,2.56670512,174.0106121,47.32785053,37.96525416,,,,,,,,,,,,,,,
HLS.L30.T54VWP.2021116T014456.v2.0,54VWP,2021-04-26,LC08_L1TP_113016_20210426_20210501_02_T1,1,100,LaSRCv3.0.5,2.54075025,186.8555085,48.85435488,165.6056676,,,,,,,,,,,,,,,
HLS.L30.T54VWP.2021219T015137.v2.0,54VWP,2021-08-07,LC08_L1TP_114016_20210807_20210811_02_T1,2,73,LaSRCv3.0.5,4.97877784,285.7959012,46.13746576,164.3387773,,,,,,,,,,,,,,,
HLS.L30.T55HEU.2021009T235729.v2.0,55HEU,2021-01-09,LC08_L1TP_091086_20210109_20210307_02_T1,0,100,LaSRCv3.0.5,2.70556264,208.2955001,33.76810595,72.48351455,,,,,,,,,,,,,,,
HLS.L30.T55JBL.2021038T001854.v2.0,55JBL,2021-02-07,LC08_L1TP_095078_20210207_20210302_02_T1,0,100,LaSRCv3.0.5,3,235,34,77,,,,,,,,,,,,,,,
HLS.L30.T55JBL.2021198T001843.v2.0,55JBL,2021-07-17,LC08_L1TP_095078_20210717_20210729_02_T1,0,100,LaSRCv3.0.5,3.38990007,236.6706721,57.18626422,36.33215218,,,,,,,,,,,,,,,
HLS.L30.T55JBL.2021278T001911.v2.0,55JBL,2021-10-05,LC08_L1TP_095078_20211005_20211013_02_T1,0,100,LaSRCv3.0.5,3,239,34,55,,,,,,,,,,,,,,,
HLS.L30.T55JBL.2022193T001837.v2.0,55JBL,2022-07-12,LC09_L1TP_095078_20220712_20220712_02_T1,1,100,LaSRCv3.0.5,3,241,58,36,,,,,,,,,,,,,,,
HLS.L30.T55JBL.2022233T001920.v2.0,55JBL,2022-08-21,LC08_L1TP_095078_20220821_20220821_02_RT,0,99,LaSRCv3.0.5,4,243,49,42,,,,,,,,,,,,,,,
HLS.L30.T55JGH.2022012T235506.v2.0,55JGH,2022-01-12,LC08_L1TP_091080_20220112_20220113_02_RT,10,100,LaSRCv3.0.5,3,170,31,83,,,,,,,,,,,,,,,
HLS.L30.T55JGH.2022172T235506.v2.0,55JGH,2022-06-21,LC08_L1TP_091080_20220621_20220624_02_RT,0,100,LaSRCv3.0.5,2.53066705,178.1530285,61.16147561,33.75837914,,,,,,,,,,,,,,,
HLS.L30.T55JGH.2022332T235526.v2.0,55JGH,2022-11-28,LC08_L1TP_091080_20221128_20221129_02_RT,0,100,LaSRCv3.0.5,2.54476215,174.2284015,26.86567076,79.38828152,,,,,,,,,,,,,,,
HLS.L30.T55JHM.2021137T235318.v2.0,55JHM,2021-05-17,LC08_L1TP_091077_20210517_20210525_02_T1,0,100,LaSRCv3.0.5,2.53975106,175.7995895,53.96652187,35.83604099,,,,,,,,,,,,,,,
HLS.L30.T55JHM.2021217T235346.v2.0,55JHM,2021-08-05,LC08_L1TP_091077_20210805_20210811_02_T1,0,100,LaSRCv3.0.5,2.55984951,171.6266106,52.89308574,40.07671021,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
